date,aaci,aaci.ma,region
1989-01,5.61111111111111,1.37777777777778,Southern Cross
1989-02,7.61111111111111,1.37777777777778,Southern Cross
1989-03,-5.38888888888889,1.17777777777778,Southern Cross
1989-04,0.611111111111111,1.22777777777778,Southern Cross
1989-05,4.61111111111111,1.16111111111111,Southern Cross
1989-06,6.61111111111111,1.31111111111111,Southern Cross
1989-07,-1.38888888888889,1.32777777777778,Southern Cross
1989-08,-5.38888888888889,1.31111111111111,Southern Cross
1989-09,-2.38888888888889,1.37777777777778,Southern Cross
1989-10,-0.388888888888889,1.29444444444444,Southern Cross
1989-11,-2.38888888888889,1.27777777777778,Southern Cross
1989-12,2.61111111111111,1.31111111111111,Southern Cross
1990-01,14.6111111111111,1.54444444444444,Southern Cross
1990-02,-3.38888888888889,1.39444444444444,Southern Cross
1990-03,11.6111111111111,1.52777777777778,Southern Cross
1990-04,-6.38888888888889,1.51111111111111,Southern Cross
1990-05,-7.38888888888889,1.34444444444444,Southern Cross
1990-06,-1.38888888888889,1.34444444444444,Southern Cross
1990-07,6.61111111111111,1.42777777777778,Southern Cross
1990-08,-2.38888888888889,1.36111111111111,Southern Cross
1990-09,-1.38888888888889,1.27777777777778,Southern Cross
1990-10,11.6111111111111,1.44444444444444,Southern Cross
1990-11,-2.38888888888889,1.37777777777778,Southern Cross
1990-12,-4.38888888888889,1.26111111111111,Southern Cross
1991-01,9.61111111111111,1.52777777777778,Southern Cross
1991-02,4.61111111111111,1.57777777777778,Southern Cross
1991-03,0.611111111111111,1.41111111111111,Southern Cross
1991-04,1.61111111111111,1.51111111111111,Southern Cross
1991-05,-1.38888888888889,1.54444444444444,Southern Cross
1991-06,-7.38888888888889,1.47777777777778,Southern Cross
1991-07,2.61111111111111,1.54444444444444,Southern Cross
1991-08,-3.38888888888889,1.44444444444444,Southern Cross
1991-09,0.611111111111111,1.54444444444444,Southern Cross
1991-10,0.611111111111111,1.52777777777778,Southern Cross
1991-11,10.6111111111111,1.66111111111111,Southern Cross
1991-12,-2.38888888888889,1.51111111111111,Southern Cross
1992-01,-8.38888888888889,1.24444444444444,Southern Cross
1992-02,-7.38888888888889,1.16111111111111,Southern Cross
1992-03,11.6111111111111,1.37777777777778,Southern Cross
1992-04,-1.38888888888889,1.34444444444444,Southern Cross
1992-05,-5.38888888888889,1.17777777777778,Southern Cross
1992-06,-3.38888888888889,1.19444444444444,Southern Cross
1992-07,-5.38888888888889,1.09444444444444,Southern Cross
1992-08,16.6111111111111,1.29444444444444,Southern Cross
1992-09,9.61111111111111,1.37777777777778,Southern Cross
1992-10,1.61111111111111,1.34444444444444,Southern Cross
1992-11,10.6111111111111,1.52777777777778,Southern Cross
1992-12,-1.38888888888889,1.37777777777778,Southern Cross
1993-01,2.61111111111111,1.49444444444444,Southern Cross
1993-02,7.61111111111111,1.72777777777778,Southern Cross
1993-03,-0.388888888888889,1.64444444444444,Southern Cross
1993-04,1.61111111111111,1.76111111111111,Southern Cross
1993-05,5.61111111111111,1.74444444444444,Southern Cross
1993-06,-3.38888888888889,1.74444444444444,Southern Cross
1993-07,-4.38888888888889,1.57777777777778,Southern Cross
1993-08,10.6111111111111,1.76111111111111,Southern Cross
1993-09,-3.38888888888889,1.74444444444444,Southern Cross
1993-10,6.61111111111111,1.71111111111111,Southern Cross
1993-11,9.61111111111111,1.84444444444444,Southern Cross
1993-12,-3.38888888888889,1.47777777777778,Southern Cross
1994-01,3.61111111111111,1.44444444444444,Southern Cross
1994-02,2.61111111111111,1.36111111111111,Southern Cross
1994-03,8.61111111111111,1.59444444444444,Southern Cross
1994-04,1.61111111111111,1.61111111111111,Southern Cross
1994-05,4.61111111111111,1.61111111111111,Southern Cross
1994-06,3.61111111111111,1.56111111111111,Southern Cross
1994-07,1.61111111111111,1.61111111111111,Southern Cross
1994-08,3.61111111111111,1.76111111111111,Southern Cross
1994-09,-0.388888888888889,1.79444444444444,Southern Cross
1994-10,-0.388888888888889,1.79444444444444,Southern Cross
1994-11,-4.38888888888889,1.76111111111111,Southern Cross
1994-12,4.61111111111111,1.79444444444444,Southern Cross
1995-01,5.61111111111111,1.64444444444444,Southern Cross
1995-02,2.61111111111111,1.74444444444444,Southern Cross
1995-03,5.61111111111111,1.64444444444444,Southern Cross
1995-04,-8.38888888888889,1.61111111111111,Southern Cross
1995-05,-4.38888888888889,1.66111111111111,Southern Cross
1995-06,-1.38888888888889,1.66111111111111,Southern Cross
1995-07,0.611111111111111,1.56111111111111,Southern Cross
1995-08,-0.388888888888889,1.59444444444444,Southern Cross
1995-09,1.61111111111111,1.64444444444444,Southern Cross
1995-10,6.61111111111111,1.56111111111111,Southern Cross
1995-11,-1.38888888888889,1.57777777777778,Southern Cross
1995-12,13.6111111111111,1.87777777777778,Southern Cross
1996-01,6.61111111111111,1.82777777777778,Southern Cross
1996-02,-2.38888888888889,1.71111111111111,Southern Cross
1996-03,10.6111111111111,1.87777777777778,Southern Cross
1996-04,-1.38888888888889,1.82777777777778,Southern Cross
1996-05,-2.38888888888889,1.81111111111111,Southern Cross
1996-06,-6.38888888888889,1.82777777777778,Southern Cross
1996-07,9.61111111111111,1.94444444444444,Southern Cross
1996-08,-1.38888888888889,1.97777777777778,Southern Cross
1996-09,8.61111111111111,2.11111111111111,Southern Cross
1996-10,4.61111111111111,2.17777777777778,Southern Cross
1996-11,4.61111111111111,2.07777777777778,Southern Cross
1996-12,3.61111111111111,2.17777777777778,Southern Cross
1997-01,1.61111111111111,2.34444444444444,Southern Cross
1997-02,5.61111111111111,2.56111111111111,Southern Cross
1997-03,3.61111111111111,2.42777777777778,Southern Cross
1997-04,-1.38888888888889,2.42777777777778,Southern Cross
1997-05,-1.38888888888889,2.49444444444444,Southern Cross
1997-06,-2.38888888888889,2.51111111111111,Southern Cross
1997-07,7.61111111111111,2.72777777777778,Southern Cross
1997-08,8.61111111111111,2.59444444444444,Southern Cross
1997-09,6.61111111111111,2.54444444444444,Southern Cross
1997-10,4.61111111111111,2.59444444444444,Southern Cross
1997-11,2.61111111111111,2.46111111111111,Southern Cross
1997-12,-1.38888888888889,2.46111111111111,Southern Cross
1998-01,-3.38888888888889,2.36111111111111,Southern Cross
1998-02,-1.38888888888889,2.21111111111111,Southern Cross
1998-03,3.61111111111111,2.27777777777778,Southern Cross
1998-04,-2.38888888888889,2.21111111111111,Southern Cross
1998-05,-0.388888888888889,2.11111111111111,Southern Cross
1998-06,-1.38888888888889,2.14444444444444,Southern Cross
1998-07,-3.38888888888889,2.16111111111111,Southern Cross
1998-08,-4.38888888888889,1.91111111111111,Southern Cross
1998-09,5.61111111111111,2.06111111111111,Southern Cross
1998-10,-0.388888888888889,1.94444444444444,Southern Cross
1998-11,-1.38888888888889,1.76111111111111,Southern Cross
1998-12,3.61111111111111,1.87777777777778,Southern Cross
1999-01,18.6111111111111,2.12777777777778,Southern Cross
1999-02,-4.38888888888889,2.01111111111111,Southern Cross
1999-03,16.6111111111111,2.14444444444444,Southern Cross
1999-04,-5.38888888888889,2.02777777777778,Southern Cross
1999-05,-0.388888888888889,1.94444444444444,Southern Cross
1999-06,-0.388888888888889,1.87777777777778,Southern Cross
1999-07,1.61111111111111,1.87777777777778,Southern Cross
1999-08,2.61111111111111,1.86111111111111,Southern Cross
1999-09,7.61111111111111,1.99444444444444,Southern Cross
1999-10,1.61111111111111,2.02777777777778,Southern Cross
1999-11,-0.388888888888889,2.09444444444444,Southern Cross
